dt,hour,hostid,mod,avg_value,max_value,min_value,sample_cnt
2026-07-04,10,host005,net_pktout,66705.00,66705.00,66705.00,1
2026-07-04,10,host005,proc_block,184.00,184.00,184.00,1
2026-07-04,10,host005,proc_run,276.00,276.00,276.00,1
2026-07-04,10,host005,proc_total,12.00,12.00,12.00,1
2026-07-04,10,host006,cpu_idle,45.58,45.58,45.58,1
2026-07-04,10,host006,cpu_sys,0.23,0.23,0.23,1
2026-07-04,10,host006,cpu_usage,39.82,39.82,39.82,1
2026-07-04,10,host006,cpu_user,40.67,40.67,40.67,1
2026-07-04,10,host006,cpu_wait,36.77,36.77,36.77,1
2026-07-04,10,host006,load1,31.24,31.24,31.24,1
2026-07-04,10,host006,load15,2.75,2.75,2.75,1
2026-07-04,10,host006,load5,3.00,3.00,3.00,1
2026-07-04,10,host006,mem_buff,85094.00,85094.00,85094.00,1
2026-07-04,10,host006,mem_cache,76385.00,76385.00,76385.00,1
2026-07-04,10,host006,mem_free,20545.00,20545.00,20545.00,1
2026-07-04,10,host006,mem_swap,54252.00,54252.00,54252.00,1
2026-07-04,10,host006,mem_used,111627.00,111627.00,111627.00,1
2026-07-04,10,host006,net_in,395.18,395.18,395.18,1
2026-07-04,10,host006,net_out,304.90,304.90,304.90,1
2026-07-04,10,host006,net_pktin,62770.00,62770.00,62770.00,1
2026-07-04,10,host006,net_pktout,8611.00,8611.00,8611.00,1
2026-07-04,10,host006,proc_block,459.00,459.00,459.00,1
2026-07-04,10,host006,proc_run,467.00,467.00,467.00,1
2026-07-04,10,host006,proc_total,68.00,68.00,68.00,1
2026-07-04,10,host007,cpu_idle,26.52,26.52,26.52,1
2026-07-04,10,host007,cpu_sys,4.05,4.05,4.05,1
2026-07-04,10,host007,cpu_usage,41.01,41.01,41.01,1
2026-07-04,10,host007,cpu_user,38.35,38.35,38.35,1
2026-07-04,10,host007,cpu_wait,17.03,17.03,17.03,1
2026-07-04,10,host007,load1,7.20,7.20,7.20,1
2026-07-04,10,host007,load15,1.94,1.94,1.94,1
2026-07-04,10,host007,load5,8.77,8.77,8.77,1
2026-07-04,10,host007,mem_buff,3617.00,3617.00,3617.00,1
2026-07-04,10,host007,mem_cache,96973.00,96973.00,96973.00,1
2026-07-04,10,host007,mem_free,130072.00,130072.00,130072.00,1
2026-07-04,10,host007,mem_swap,123336.00,123336.00,123336.00,1
2026-07-04,10,host007,mem_used,45206.00,45206.00,45206.00,1
2026-07-04,10,host007,net_in,490.39,490.39,490.39,1
2026-07-04,10,host007,net_out,567.47,567.47,567.47,1
2026-07-04,10,host007,net_pktin,30925.00,30925.00,30925.00,1
2026-07-04,10,host007,net_pktout,10509.00,10509.00,10509.00,1
2026-07-04,10,host007,proc_block,372.00,372.00,372.00,1
2026-07-04,10,host007,proc_run,443.00,443.00,443.00,1
2026-07-04,10,host007,proc_total,478.00,478.00,478.00,1
2026-07-04,10,host008,cpu_idle,52.91,52.91,52.91,1
2026-07-04,10,host008,cpu_sys,8.65,8.65,8.65,1
2026-07-04,10,host008,cpu_usage,17.18,17.18,17.18,1
2026-07-04,10,host008,cpu_user,37.30,37.30,37.30,1
2026-07-04,10,host008,cpu_wait,27.49,27.49,27.49,1
2026-07-04,10,host008,load1,28.51,28.51,28.51,1
2026-07-04,10,host008,load15,9.85,9.85,9.85,1
2026-07-04,10,host008,load5,22.85,22.85,22.85,1
2026-07-04,10,host008,mem_buff,126117.00,126117.00,126117.00,1
2026-07-04,10,host008,mem_cache,111347.00,111347.00,111347.00,1
2026-07-04,10,host008,mem_free,68695.00,68695.00,68695.00,1
2026-07-04,10,host008,mem_swap,72766.00,72766.00,72766.00,1
2026-07-04,10,host008,mem_used,112973.00,112973.00,112973.00,1
2026-07-04,10,host008,net_in,31.11,31.11,31.11,1
2026-07-04,10,host008,net_out,249.49,249.49,249.49,1
2026-07-04,10,host008,net_pktin,54287.00,54287.00,54287.00,1
2026-07-04,10,host008,net_pktout,96651.00,96651.00,96651.00,1
2026-07-04,10,host008,proc_block,252.00,252.00,252.00,1
2026-07-04,10,host008,proc_run,493.00,493.00,493.00,1
2026-07-04,10,host008,proc_total,21.00,21.00,21.00,1
2026-07-04,10,host009,cpu_idle,23.49,23.49,23.49,1
2026-07-04,10,host009,cpu_sys,2.16,2.16,2.16,1
2026-07-04,10,host009,cpu_usage,78.52,78.52,78.52,1
2026-07-04,10,host009,cpu_user,6.63,6.63,6.63,1
2026-07-04,10,host009,cpu_wait,12.28,12.28,12.28,1
2026-07-04,10,host009,load1,21.08,21.08,21.08,1
2026-07-04,10,host009,load15,25.56,25.56,25.56,1
2026-07-04,10,host009,load5,13.80,13.80,13.80,1
2026-07-04,10,host009,mem_buff,66603.00,66603.00,66603.00,1
2026-07-04,10,host009,mem_cache,100890.00,100890.00,100890.00,1
2026-07-04,10,host009,mem_free,21555.00,21555.00,21555.00,1
2026-07-04,10,host009,mem_swap,86185.00,86185.00,86185.00,1
2026-07-04,10,host009,mem_used,71914.00,71914.00,71914.00,1
2026-07-04,10,host009,net_in,117.79,117.79,117.79,1
2026-07-04,10,host009,net_out,291.70,291.70,291.70,1
2026-07-04,10,host009,net_pktin,80976.00,80976.00,80976.00,1
2026-07-04,10,host009,net_pktout,52079.00,52079.00,52079.00,1
2026-07-04,10,host009,proc_block,262.00,262.00,262.00,1
2026-07-04,10,host009,proc_run,238.00,238.00,238.00,1
2026-07-04,10,host009,proc_total,105.00,105.00,105.00,1
2026-07-04,10,host010,cpu_idle,31.06,31.06,31.06,1
2026-07-04,10,host010,cpu_sys,47.30,47.30,47.30,1
2026-07-04,10,host010,cpu_usage,45.23,45.23,45.23,1
2026-07-04,10,host010,cpu_user,5.67,5.67,5.67,1
2026-07-04,10,host010,cpu_wait,6.52,6.52,6.52,1
2026-07-04,10,host010,load1,10.39,10.39,10.39,1
2026-07-04,10,host010,load15,14.44,14.44,14.44,1
2026-07-04,10,host010,load5,5.80,5.80,5.80,1
2026-07-04,10,host010,mem_buff,9819.00,9819.00,9819.00,1
2026-07-04,10,host010,mem_cache,2148.00,2148.00,2148.00,1
2026-07-04,10,host010,mem_free,69137.00,69137.00,69137.00,1
2026-07-04,10,host010,mem_swap,36416.00,36416.00,36416.00,1
2026-07-04,10,host010,mem_used,111379.00,111379.00,111379.00,1
2026-07-04,10,host010,net_in,168.63,168.63,168.63,1
2026-07-04,10,host010,net_out,212.50,212.50,212.50,1
2026-07-04,10,host010,net_pktin,82553.00,82553.00,82553.00,1
2026-07-04,10,host010,net_pktout,87864.00,87864.00,87864.00,1
2026-07-04,10,host010,proc_block,163.00,163.00,163.00,1
2026-07-04,10,host010,proc_run,204.00,204.00,204.00,1
2026-07-04,10,host010,proc_total,352.00,352.00,352.00,1
2026-07-04,10,host011,cpu_idle,56.49,56.49,56.49,1
2026-07-04,10,host011,cpu_sys,33.99,33.99,33.99,1
2026-07-04,10,host011,cpu_usage,5.16,5.16,5.16,1
2026-07-04,10,host011,cpu_user,44.59,44.59,44.59,1
2026-07-04,10,host011,cpu_wait,38.36,38.36,38.36,1
2026-07-04,10,host011,load1,27.70,27.70,27.70,1
2026-07-04,10,host011,load15,30.58,30.58,30.58,1
2026-07-04,10,host011,load5,18.10,18.10,18.10,1
2026-07-04,10,host011,mem_buff,63845.00,63845.00,63845.00,1
2026-07-04,10,host011,mem_cache,107455.00,107455.00,107455.00,1
2026-07-04,10,host011,mem_free,1618.00,1618.00,1618.00,1
2026-07-04,10,host011,mem_swap,27989.00,27989.00,27989.00,1
2026-07-04,10,host011,mem_used,45335.00,45335.00,45335.00,1
2026-07-04,10,host011,net_in,42.01,42.01,42.01,1
2026-07-04,10,host011,net_out,737.67,737.67,737.67,1
2026-07-04,10,host011,net_pktin,8105.00,8105.00,8105.00,1
2026-07-04,10,host011,net_pktout,63076.00,63076.00,63076.00,1
2026-07-04,10,host011,proc_block,270.00,270.00,270.00,1
2026-07-04,10,host011,proc_run,344.00,344.00,344.00,1
2026-07-04,10,host011,proc_total,160.00,160.00,160.00,1
2026-07-04,10,host012,cpu_idle,30.54,30.54,30.54,1
2026-07-04,10,host012,cpu_sys,7.29,7.29,7.29,1
2026-07-04,10,host012,cpu_usage,40.07,40.07,40.07,1
2026-07-04,10,host012,cpu_user,38.40,38.40,38.40,1
2026-07-04,10,host012,cpu_wait,26.05,26.05,26.05,1
2026-07-04,10,host012,load1,16.22,16.22,16.22,1
2026-07-04,10,host012,load15,8.24,8.24,8.24,1
2026-07-04,10,host012,load5,26.15,26.15,26.15,1
2026-07-04,10,host012,mem_buff,77249.00,77249.00,77249.00,1
2026-07-04,10,host012,mem_cache,15330.00,15330.00,15330.00,1
2026-07-04,10,host012,mem_free,81002.00,81002.00,81002.00,1
2026-07-04,10,host012,mem_swap,75959.00,75959.00,75959.00,1
2026-07-04,10,host012,mem_used,47755.00,47755.00,47755.00,1
2026-07-04,10,host012,net_in,954.54,954.54,954.54,1
2026-07-04,10,host012,net_out,93.16,93.16,93.16,1
2026-07-04,10,host012,net_pktin,62457.00,62457.00,62457.00,1
2026-07-04,10,host012,net_pktout,87560.00,87560.00,87560.00,1
2026-07-04,10,host012,proc_block,364.00,364.00,364.00,1
2026-07-04,10,host012,proc_run,141.00,141.00,141.00,1
2026-07-04,10,host012,proc_total,271.00,271.00,271.00,1
2026-07-04,10,host013,cpu_idle,24.97,24.97,24.97,1
2026-07-04,10,host013,cpu_sys,49.73,49.73,49.73,1
2026-07-04,10,host013,cpu_usage,15.13,15.13,15.13,1
2026-07-04,10,host013,cpu_user,19.54,19.54,19.54,1
2026-07-04,10,host013,cpu_wait,29.39,29.39,29.39,1
2026-07-04,10,host013,load1,18.14,18.14,18.14,1
2026-07-04,10,host013,load15,6.82,6.82,6.82,1
2026-07-04,10,host013,load5,17.94,17.94,17.94,1
2026-07-04,10,host013,mem_buff,63834.00,63834.00,63834.00,1
2026-07-04,10,host013,mem_cache,64878.00,64878.00,64878.00,1
2026-07-04,10,host013,mem_free,20800.00,20800.00,20800.00,1
2026-07-04,10,host013,mem_swap,42345.00,42345.00,42345.00,1
2026-07-04,10,host013,mem_used,94319.00,94319.00,94319.00,1
2026-07-04,10,host013,net_in,377.62,377.62,377.62,1
2026-07-04,10,host013,net_out,911.55,911.55,911.55,1
2026-07-04,10,host013,net_pktin,25049.00,25049.00,25049.00,1
2026-07-04,10,host013,net_pktout,79547.00,79547.00,79547.00,1
2026-07-04,10,host013,proc_block,219.00,219.00,219.00,1
2026-07-04,10,host013,proc_run,251.00,251.00,251.00,1
2026-07-04,10,host013,proc_total,366.00,366.00,366.00,1
2026-07-04,10,host014,cpu_idle,44.68,44.68,44.68,1
2026-07-04,10,host014,cpu_sys,30.18,30.18,30.18,1
2026-07-04,10,host014,cpu_usage,68.78,68.78,68.78,1
2026-07-04,10,host014,cpu_user,45.72,45.72,45.72,1
2026-07-04,10,host014,cpu_wait,35.12,35.12,35.12,1
2026-07-04,10,host014,load1,4.28,4.28,4.28,1
2026-07-04,10,host014,load15,11.55,11.55,11.55,1
2026-07-04,10,host014,load5,21.26,21.26,21.26,1
2026-07-04,10,host014,mem_buff,118066.00,118066.00,118066.00,1
2026-07-04,10,host014,mem_cache,44990.00,44990.00,44990.00,1
2026-07-04,10,host014,mem_free,76795.00,76795.00,76795.00,1
2026-07-04,10,host014,mem_swap,74490.00,74490.00,74490.00,1
2026-07-04,10,host014,mem_used,30064.00,30064.00,30064.00,1
2026-07-04,10,host014,net_in,224.53,224.53,224.53,1
2026-07-04,10,host014,net_out,973.04,973.04,973.04,1
2026-07-04,10,host014,net_pktin,24779.00,24779.00,24779.00,1
2026-07-04,10,host014,net_pktout,90726.00,90726.00,90726.00,1
2026-07-04,10,host014,proc_block,314.00,314.00,314.00,1
2026-07-04,10,host014,proc_run,421.00,421.00,421.00,1
2026-07-04,10,host014,proc_total,6.00,6.00,6.00,1
2026-07-04,10,host015,cpu_idle,24.21,24.21,24.21,1
2026-07-04,10,host015,cpu_sys,3.36,3.36,3.36,1
2026-07-04,10,host015,cpu_usage,44.61,44.61,44.61,1
2026-07-04,10,host015,cpu_user,39.71,39.71,39.71,1
2026-07-04,10,host015,cpu_wait,8.89,8.89,8.89,1
2026-07-04,10,host015,load1,18.64,18.64,18.64,1
2026-07-04,10,host015,load15,7.18,7.18,7.18,1
2026-07-04,10,host015,load5,12.98,12.98,12.98,1
2026-07-04,10,host015,mem_buff,42848.00,42848.00,42848.00,1
2026-07-04,10,host015,mem_cache,14024.00,14024.00,14024.00,1
2026-07-04,10,host015,mem_free,56375.00,56375.00,56375.00,1
2026-07-04,10,host015,mem_swap,21089.00,21089.00,21089.00,1
2026-07-04,10,host015,mem_used,24156.00,24156.00,24156.00,1
2026-07-04,10,host015,net_in,756.72,756.72,756.72,1
2026-07-04,10,host015,net_out,255.34,255.34,255.34,1
2026-07-04,10,host015,net_pktin,24314.00,24314.00,24314.00,1
2026-07-04,10,host015,net_pktout,75094.00,75094.00,75094.00,1
2026-07-04,10,host015,proc_block,16.00,16.00,16.00,1
2026-07-04,10,host015,proc_run,230.00,230.00,230.00,1
2026-07-04,10,host015,proc_total,462.00,462.00,462.00,1
2026-07-04,10,host016,cpu_idle,23.87,23.87,23.87,1
2026-07-04,10,host016,cpu_sys,43.22,43.22,43.22,1
2026-07-04,10,host016,cpu_usage,66.23,66.23,66.23,1
2026-07-04,10,host016,cpu_user,1.44,1.44,1.44,1
2026-07-04,10,host016,cpu_wait,9.50,9.50,9.50,1
2026-07-04,10,host016,load1,1.40,1.40,1.40,1
2026-07-04,10,host016,load15,5.36,5.36,5.36,1
2026-07-04,10,host016,load5,12.44,12.44,12.44,1
2026-07-04,10,host016,mem_buff,15722.00,15722.00,15722.00,1
2026-07-04,10,host016,mem_cache,67392.00,67392.00,67392.00,1
2026-07-04,10,host016,mem_free,9704.00,9704.00,9704.00,1
2026-07-04,10,host016,mem_swap,20667.00,20667.00,20667.00,1
2026-07-04,10,host016,mem_used,37677.00,37677.00,37677.00,1
2026-07-04,10,host016,net_in,910.84,910.84,910.84,1
2026-07-04,10,host016,net_out,631.58,631.58,631.58,1
2026-07-04,10,host016,net_pktin,56548.00,56548.00,56548.00,1
2026-07-04,10,host016,net_pktout,90859.00,90859.00,90859.00,1
2026-07-04,10,host016,proc_block,372.00,372.00,372.00,1
2026-07-04,10,host016,proc_run,364.00,364.00,364.00,1
2026-07-04,10,host016,proc_total,41.00,41.00,41.00,1
2026-07-04,10,host017,cpu_idle,35.53,35.53,35.53,1
2026-07-04,10,host017,cpu_sys,15.84,15.84,15.84,1
2026-07-04,10,host017,cpu_usage,43.95,43.95,43.95,1
2026-07-04,10,host017,cpu_user,30.24,30.24,30.24,1
2026-07-04,10,host017,cpu_wait,9.35,9.35,9.35,1
2026-07-04,10,host017,load1,25.14,25.14,25.14,1
2026-07-04,10,host017,load15,20.86,20.86,20.86,1
2026-07-04,10,host017,load5,19.48,19.48,19.48,1
2026-07-04,10,host017,mem_buff,119616.00,119616.00,119616.00,1
2026-07-04,10,host017,mem_cache,109490.00,109490.00,109490.00,1
2026-07-04,10,host017,mem_free,107457.00,107457.00,107457.00,1
2026-07-04,10,host017,mem_swap,45033.00,45033.00,45033.00,1
2026-07-04,10,host017,mem_used,50128.00,50128.00,50128.00,1
2026-07-04,10,host017,net_in,660.63,660.63,660.63,1
2026-07-04,10,host017,net_out,48.08,48.08,48.08,1
2026-07-04,10,host017,net_pktin,32720.00,32720.00,32720.00,1
2026-07-04,10,host017,net_pktout,89656.00,89656.00,89656.00,1
2026-07-04,10,host017,proc_block,81.00,81.00,81.00,1
2026-07-04,10,host017,proc_run,482.00,482.00,482.00,1
2026-07-04,10,host017,proc_total,304.00,304.00,304.00,1
2026-07-04,10,host018,cpu_idle,83.22,83.22,83.22,1
2026-07-04,10,host018,cpu_sys,29.28,29.28,29.28,1
2026-07-04,10,host018,cpu_usage,67.43,67.43,67.43,1
2026-07-04,10,host018,cpu_user,8.74,8.74,8.74,1
2026-07-04,10,host018,cpu_wait,3.97,3.97,3.97,1
2026-07-04,10,host018,load1,22.95,22.95,22.95,1
2026-07-04,10,host018,load15,20.71,20.71,20.71,1
2026-07-04,10,host018,load5,1.97,1.97,1.97,1
2026-07-04,10,host018,mem_buff,116606.00,116606.00,116606.00,1
2026-07-04,10,host018,mem_cache,91956.00,91956.00,91956.00,1
2026-07-04,10,host018,mem_free,71152.00,71152.00,71152.00,1
2026-07-04,10,host018,mem_swap,24440.00,24440.00,24440.00,1
2026-07-04,10,host018,mem_used,102976.00,102976.00,102976.00,1
2026-07-04,10,host018,net_in,963.02,963.02,963.02,1
2026-07-04,10,host018,net_out,791.03,791.03,791.03,1
2026-07-04,10,host018,net_pktin,79404.00,79404.00,79404.00,1
2026-07-04,10,host018,net_pktout,71352.00,71352.00,71352.00,1
2026-07-04,10,host018,proc_block,71.00,71.00,71.00,1
2026-07-04,10,host018,proc_run,256.00,256.00,256.00,1
2026-07-04,10,host018,proc_total,251.00,251.00,251.00,1
2026-07-04,10,host019,cpu_idle,44.55,44.55,44.55,1
2026-07-04,10,host019,cpu_sys,46.56,46.56,46.56,1
2026-07-04,10,host019,cpu_usage,9.12,9.12,9.12,1
2026-07-04,10,host019,cpu_user,24.03,24.03,24.03,1
2026-07-04,10,host019,cpu_wait,12.58,12.58,12.58,1
2026-07-04,10,host019,load1,29.81,29.81,29.81,1
2026-07-04,10,host019,load15,6.85,6.85,6.85,1
2026-07-04,10,host019,load5,13.28,13.28,13.28,1
2026-07-04,10,host019,mem_buff,47770.00,47770.00,47770.00,1
2026-07-04,10,host019,mem_cache,75684.00,75684.00,75684.00,1
2026-07-04,10,host019,mem_free,89485.00,89485.00,89485.00,1
2026-07-04,10,host019,mem_swap,74171.00,74171.00,74171.00,1
2026-07-04,10,host019,mem_used,83745.00,83745.00,83745.00,1
2026-07-04,10,host019,net_in,251.52,251.52,251.52,1
2026-07-04,10,host019,net_out,361.00,361.00,361.00,1
2026-07-04,10,host019,net_pktin,32949.00,32949.00,32949.00,1
2026-07-04,10,host019,net_pktout,43823.00,43823.00,43823.00,1
2026-07-04,10,host019,proc_block,35.00,35.00,35.00,1
2026-07-04,10,host019,proc_run,425.00,425.00,425.00,1
2026-07-04,10,host019,proc_total,233.00,233.00,233.00,1
2026-07-04,10,host020,cpu_idle,51.41,51.41,51.41,1
2026-07-04,10,host020,cpu_sys,23.02,23.02,23.02,1
2026-07-04,10,host020,cpu_usage,37.01,37.01,37.01,1
2026-07-04,10,host020,cpu_user,8.25,8.25,8.25,1
2026-07-04,10,host020,cpu_wait,45.04,45.04,45.04,1
2026-07-04,10,host020,load1,4.75,4.75,4.75,1
2026-07-04,10,host020,load15,23.32,23.32,23.32,1
2026-07-04,10,host020,load5,27.34,27.34,27.34,1
2026-07-04,10,host020,mem_buff,28089.00,28089.00,28089.00,1
2026-07-04,10,host020,mem_cache,30291.00,30291.00,30291.00,1
2026-07-04,10,host020,mem_free,20338.00,20338.00,20338.00,1
2026-07-04,10,host020,mem_swap,102833.00,102833.00,102833.00,1
2026-07-04,10,host020,mem_used,130746.00,130746.00,130746.00,1
2026-07-04,10,host020,net_in,558.71,558.71,558.71,1
2026-07-04,10,host020,net_out,731.45,731.45,731.45,1
2026-07-04,10,host020,net_pktin,32295.00,32295.00,32295.00,1
2026-07-04,10,host020,net_pktout,8577.00,8577.00,8577.00,1
2026-07-04,10,host020,proc_block,428.00,428.00,428.00,1
2026-07-04,10,host020,proc_run,192.00,192.00,192.00,1
2026-07-04,10,host020,proc_total,255.00,255.00,255.00,1
2026-07-04,11,host001,cpu_idle,42.55,42.55,42.55,1
2026-07-04,11,host001,cpu_sys,21.67,21.67,21.67,1
2026-07-04,11,host001,cpu_usage,76.04,76.04,76.04,1
2026-07-04,11,host001,cpu_user,7.45,7.45,7.45,1
2026-07-04,11,host001,cpu_wait,38.48,38.48,38.48,1
2026-07-04,11,host001,load1,31.35,31.35,31.35,1
2026-07-04,11,host001,load15,14.92,14.92,14.92,1
2026-07-04,11,host001,load5,16.07,16.07,16.07,1
2026-07-04,11,host001,mem_buff,92211.00,92211.00,92211.00,1
2026-07-04,11,host001,mem_cache,34940.00,34940.00,34940.00,1
2026-07-04,11,host001,mem_free,8795.00,8795.00,8795.00,1
2026-07-04,11,host001,mem_swap,74811.00,74811.00,74811.00,1
2026-07-04,11,host001,mem_used,66240.00,66240.00,66240.00,1
2026-07-04,11,host001,net_in,548.66,548.66,548.66,1
2026-07-04,11,host001,net_out,470.07,470.07,470.07,1
2026-07-04,11,host001,net_pktin,15070.00,15070.00,15070.00,1
2026-07-04,11,host001,net_pktout,2054.00,2054.00,2054.00,1
2026-07-04,11,host001,proc_block,118.00,118.00,118.00,1
2026-07-04,11,host001,proc_run,7.00,7.00,7.00,1
2026-07-04,11,host001,proc_total,124.00,124.00,124.00,1
2026-07-04,11,host002,cpu_idle,45.63,45.63,45.63,1
2026-07-04,11,host002,cpu_sys,29.52,29.52,29.52,1
2026-07-04,11,host002,cpu_usage,79.08,79.08,79.08,1
2026-07-04,11,host002,cpu_user,29.85,29.85,29.85,1
2026-07-04,11,host002,cpu_wait,37.13,37.13,37.13,1
2026-07-04,11,host002,load1,24.16,24.16,24.16,1
2026-07-04,11,host002,load15,16.09,16.09,16.09,1
2026-07-04,11,host002,load5,16.56,16.56,16.56,1
2026-07-04,11,host002,mem_buff,86719.00,86719.00,86719.00,1
2026-07-04,11,host002,mem_cache,70843.00,70843.00,70843.00,1
2026-07-04,11,host002,mem_free,73081.00,73081.00,73081.00,1
2026-07-04,11,host002,mem_swap,65924.00,65924.00,65924.00,1
2026-07-04,11,host002,mem_used,118237.00,118237.00,118237.00,1
2026-07-04,11,host002,net_in,746.29,746.29,746.29,1
2026-07-04,11,host002,net_out,241.16,241.16,241.16,1
2026-07-04,11,host002,net_pktin,86649.00,86649.00,86649.00,1
2026-07-04,11,host002,net_pktout,6563.00,6563.00,6563.00,1
2026-07-04,11,host002,proc_block,63.00,63.00,63.00,1
2026-07-04,11,host002,proc_run,273.00,273.00,273.00,1
2026-07-04,11,host002,proc_total,29.00,29.00,29.00,1
2026-07-04,11,host003,cpu_idle,39.19,39.19,39.19,1
2026-07-04,11,host003,cpu_sys,8.73,8.73,8.73,1
2026-07-04,11,host003,cpu_usage,13.41,13.41,13.41,1
2026-07-04,11,host003,cpu_user,33.53,33.53,33.53,1
2026-07-04,11,host003,cpu_wait,38.54,38.54,38.54,1
2026-07-04,11,host003,load1,24.67,24.67,24.67,1
2026-07-04,11,host003,load15,7.52,7.52,7.52,1
2026-07-04,11,host003,load5,11.78,11.78,11.78,1
2026-07-04,11,host003,mem_buff,112892.00,112892.00,112892.00,1
2026-07-04,11,host003,mem_cache,89624.00,89624.00,89624.00,1
2026-07-04,11,host003,mem_free,88942.00,88942.00,88942.00,1
2026-07-04,11,host003,mem_swap,33637.00,33637.00,33637.00,1
2026-07-04,11,host003,mem_used,78704.00,78704.00,78704.00,1
2026-07-04,11,host003,net_in,550.71,550.71,550.71,1
2026-07-04,11,host003,net_out,950.73,950.73,950.73,1
2026-07-04,11,host003,net_pktin,38763.00,38763.00,38763.00,1
2026-07-04,11,host003,net_pktout,64133.00,64133.00,64133.00,1
2026-07-04,11,host003,proc_block,259.00,259.00,259.00,1
2026-07-04,11,host003,proc_run,43.00,43.00,43.00,1
2026-07-04,11,host003,proc_total,274.00,274.00,274.00,1
2026-07-04,11,host004,cpu_idle,94.10,94.10,94.10,1
2026-07-04,11,host004,cpu_sys,24.41,24.41,24.41,1
2026-07-04,11,host004,cpu_usage,6.20,6.20,6.20,1
2026-07-04,11,host004,cpu_user,16.22,16.22,16.22,1
2026-07-04,11,host004,cpu_wait,16.65,16.65,16.65,1
2026-07-04,11,host004,load1,21.06,21.06,21.06,1
2026-07-04,11,host004,load15,10.49,10.49,10.49,1
2026-07-04,11,host004,load5,2.11,2.11,2.11,1
2026-07-04,11,host004,mem_buff,112700.00,112700.00,112700.00,1
2026-07-04,11,host004,mem_cache,100782.00,100782.00,100782.00,1
2026-07-04,11,host004,mem_free,26504.00,26504.00,26504.00,1
2026-07-04,11,host004,mem_swap,106125.00,106125.00,106125.00,1
2026-07-04,11,host004,mem_used,107508.00,107508.00,107508.00,1
2026-07-04,11,host004,net_in,941.12,941.12,941.12,1
2026-07-04,11,host004,net_out,384.71,384.71,384.71,1
2026-07-04,11,host004,net_pktin,19842.00,19842.00,19842.00,1
2026-07-04,11,host004,net_pktout,95266.00,95266.00,95266.00,1
2026-07-04,11,host004,proc_block,391.00,391.00,391.00,1
2026-07-04,11,host004,proc_run,228.00,228.00,228.00,1
2026-07-04,11,host004,proc_total,374.00,374.00,374.00,1
2026-07-04,11,host005,cpu_idle,93.93,93.93,93.93,1
2026-07-04,11,host005,cpu_sys,21.31,21.31,21.31,1
2026-07-04,11,host005,cpu_usage,42.57,42.57,42.57,1
2026-07-04,11,host005,cpu_user,36.24,36.24,36.24,1
2026-07-04,11,host005,cpu_wait,19.23,19.23,19.23,1
2026-07-04,11,host005,load1,1.45,1.45,1.45,1
2026-07-04,11,host005,load15,11.00,11.00,11.00,1
2026-07-04,11,host005,load5,1.73,1.73,1.73,1
2026-07-04,11,host005,mem_buff,87248.00,87248.00,87248.00,1
2026-07-04,11,host005,mem_cache,53565.00,53565.00,53565.00,1
2026-07-04,11,host005,mem_free,23018.00,23018.00,23018.00,1
2026-07-04,11,host005,mem_swap,41640.00,41640.00,41640.00,1
2026-07-04,11,host005,mem_used,69855.00,69855.00,69855.00,1
2026-07-04,11,host005,net_in,874.80,874.80,874.80,1
2026-07-04,11,host005,net_out,510.20,510.20,510.20,1
2026-07-04,11,host005,net_pktin,14623.00,14623.00,14623.00,1
2026-07-04,11,host005,net_pktout,29381.00,29381.00,29381.00,1
2026-07-04,11,host005,proc_block,207.00,207.00,207.00,1
